"target_sequence","student_id","assignment_completed","problems_completed"
PSAVUGY,111700,1,5
PSAVUGY,111701,0,1
PSAVUGY,111702,0,1
PSAVUGY,111703,1,3
PSAVTVJ,111730,1,3
PSAVTVJ,111930,1,6
PSAVTVJ,112037,1,4
PSAVTVJ,112089,1,6
PSAVTVJ,112091,1,3
PSAVTVJ,112093,1,3
PSAVTVJ,112094,1,4
PSAVTVJ,112096,0,10
PSAVTVJ,112105,1,8
PSAVTVJ,112107,1,4
PSAVTVJ,112109,1,6
PSAVTVJ,112128,1,8
PSAVTVJ,112132,1,12
PSAVTVJ,112134,1,6
PSAVTVJ,112136,1,4
PSAVTVJ,112137,1,9
PSAVTVJ,112139,1,4
PSAVTVJ,112140,1,6
PSAVTVJ,112145,1,7
PSAVTVJ,112146,1,4
PSAVTVJ,112148,1,6
PSAVUGY,112149,0,10
PSAVUGY,112150,1,3
PSAVTVJ,112154,1,5
PSAVTVJ,112160,1,4
PSAVTVJ,112162,1,3
PSAVTVJ,112163,1,3
PSAVTVJ,112164,1,3
PSAVTVJ,112165,1,3
PSAVTVJ,112166,1,5
PSAVTVJ,112173,1,7
PSAVTVJ,112176,1,6
PSAVTVJ,112180,1,4
PSAVTUH,112596,0,1
PSAVTUH,112700,1,3
PSAVTUH,112705,1,3
PSAVTUH,112941,1,8
PSAVTUH,112984,1,3
PSAVTUH,113066,1,3
PSAVTUH,113186,1,6
PSAVTVJ,113193,1,3
PSA2H6G,113231,1,3
PSA2H6G,113245,1,3
PSAVTUH,113251,1,3
PSA2H6G,114613,1,4
PSA2H6G,114732,1,3
PSA2H6G,114887,0,1
PSAVTUH,114965,1,3
PSA2H6G,115252,0,12
PSAVUGR,115414,1,3
PSAVUK7,115414,1,10
PSAVUF5,115423,1,3
PSAVUF5,115467,1,4
PSAVUGR,115527,0,10
PSAVUK7,115527,1,8
PSAVUF5,115543,1,5
PSAVUGR,115603,0,10
PSAVUK7,115603,1,5
PSAVUGR,115633,1,3
PSAVUK7,115633,1,3
PSAVUGR,115635,1,4
PSAVUK7,115635,1,14
PSAVUGR,115799,1,3
PSAVUGR,115836,1,7
PSAVUGR,115845,0,1
PSAVTVJ,115868,1,6
PSAWU7D,115868,0,1
PSAVUF5,115918,1,3
PSAVUGQ,115918,1,3
PSAVUF5,115920,1,4
PSAVUGQ,115920,1,3
PSAVUF5,115942,1,3
PSAVUGQ,115942,1,3
PSAVUF5,115943,1,5
PSAVUGQ,115943,1,4
PSAVUF5,115944,1,6
PSAVUGQ,115944,1,4
PSAVUF5,115945,1,4
PSAVUGQ,115945,1,3
PSAVUF5,115950,1,10
PSAVUGQ,115950,1,3
PSAVUF5,115952,1,6
PSAVUF5,115953,1,6
PSAVUGQ,115953,1,3
PSAVUF5,115966,1,6
PSAVUGQ,115966,1,7
PSAVUGR,116014,1,4
PSAVUK7,116014,1,7
PSAVUF5,116195,1,4
PSAVUGR,116397,1,7
PSAVUGR,117100,1,17
PSAVUK7,117100,1,7
PSAVTVJ,117149,1,3
PSAWU7D,117149,1,5
PSAVTVJ,117201,1,4
PSAVTVJ,117202,1,8
PSAVTVJ,117206,1,4
PSAVTVJ,117207,1,3
PSAVTVJ,117210,1,3
PSAVTVJ,117211,1,6
PSAVTVJ,117212,1,7
PSAVTVJ,117214,1,3
PSAVUF5,117216,1,3
PSAVTVJ,117219,1,6
PSAVTVJ,117221,1,4
PSAVTVJ,117234,1,5
PSAVTVJ,117237,1,4
PSAVTVJ,117247,1,4
PSAVTVJ,117248,1,3
PSAVTVJ,117250,0,11
PSAVTVJ,117251,1,3
PSAVTVJ,117260,1,4
PSAVTVJ,117261,1,4
PSAVTVJ,117262,1,3
PSAVTVJ,117271,1,7
PSAVTVJ,117272,1,7
PSAVTVJ,117274,1,3
PSAVTVJ,117279,1,3
PSAVTVJ,117310,1,6
PSAVUGQ,117557,1,5
PSAVTVJ,117662,1,3
PSAWU7D,117662,1,4
PSAVUF5,117684,1,3
PSAVUGQ,117684,1,4
PSAVUGQ,117764,0,10
PSAVUGQ,117905,1,4
PSA2H6G,117941,1,3
PSAVUGQ,118176,0,2
PSAVUGR,118189,1,5
PSAVUK7,118189,1,15
PSAVUGR,118407,1,3
PSAVUGR,118578,1,8
PSAVUK7,118578,0,5
PSAVUGR,118586,1,3
PSAVUGR,118622,0,10
PSAVTVJ,118636,1,3
PSAVTVJ,118657,1,4
PSAVUGR,118759,1,8
PSAVUF5,118829,1,3
PSAVUF5,118925,1,3
PSAVUGR,118972,1,4
PSAVUGR,119033,0,8
PSAVUGR,119093,1,9
PSAVUK7,119093,1,16
PSAVUGR,119094,0,10
PSAVTVJ,119117,1,5
PSAWU7D,119117,1,4
PSAVUGR,119278,1,13
PSAVUGQ,119281,1,7
PSAVUGR,119333,1,6
PSAVUGQ,119340,1,6
PSAVUGQ,119360,1,4
PSAVUGR,119477,1,17
PSAVTVJ,119532,1,7
PSAVUGQ,119544,1,4
PSAVUA4,119766,1,6
PSAVUK8,119766,1,8
PSAVTUH,120071,1,5
PSAVTVJ,120184,1,4
PSAWU7D,120184,1,7
PSAVUGR,120312,1,18
PSAVUGR,120362,1,8
PSAVUA4,120381,1,4
PSAVTUH,120445,1,3
PSAVUGR,120477,1,3
PSAVUK7,120477,0,10
PSAVUK8,120519,1,7
PSAVUF5,120742,1,3
PSAVUA4,121009,1,5
PSAVUK8,121009,1,4
PSAVUGR,121022,1,6
PSAVUGR,121048,1,3
PSAVTVJ,121063,1,3
PSAVUA4,121148,1,9
PSAVUK8,121148,0,10
PSAVUGR,121189,0,1
PSAVUA4,121465,1,4
PSAVUGR,121477,1,4
PSAVUK7,121477,1,11
PSAVTVJ,121501,1,3
PSAVTUH,121532,1,5
PSAVTUH,121639,1,3
PSAVUGQ,121835,1,4
PSAVUGY,121961,1,3
PSAVTUH,122081,0,10
PSAVTUU,122081,0,10
PSAVTVJ,122120,1,4
PSAVUK8,122190,1,3
PSAVUGQ,122226,0,4
PSAVUK8,122348,0,4
PSAVUF5,122753,1,4
PSAVUA4,122756,1,3
PSAVUGQ,122972,0,4
PSAVTVJ,122992,1,3
PSAVUA4,123155,1,3
PSAVUGY,123467,0,10
PSAVUGR,123572,1,6
PSAVUK7,123572,1,5
PSAVUA4,123598,1,11
PSAVUK8,123598,1,17
PSA2H6G,123602,1,5
PSA2H6G,123603,1,3
PSA2H6G,123738,1,5
PSA2H6G,123743,1,3
PSA2H6G,123778,1,3
PSA2H6G,123835,1,8
PSA2H6G,123864,1,3
PSA2H6G,123892,1,9
PSA2H6G,123893,1,8
PSA2H6G,123911,1,5
PSA2H6G,123942,1,3
PSAVTUH,123948,1,4
PSA2H6G,124030,1,5
PSA2H6G,124046,1,7
PSA2H6G,124106,1,3
PSA2H6G,124110,1,3
PSA2H6G,124160,0,11
PSA2H6G,124165,1,17
PSA2H6G,124216,1,3
PSA2H6G,124404,1,3
PSA2H6G,124464,1,3
PSA2H6G,124467,1,5
PSA2H6G,124472,1,10
PSAVUGR,124477,0,9
PSAVUK7,124477,0,10
PSA2H6G,124532,1,5
PSA2H6G,124548,1,3
PSAVTUH,124583,0,1
PSA2H6G,124588,1,9
PSA2H6G,124589,1,4
PSA2H6G,124725,1,8
PSAVTVJ,124764,1,3
PSAWU7D,124764,1,6
PSA2H6G,124804,1,5
PSAVUAR,124819,1,3
PSA2H6G,124840,1,3
PSAVTVJ,124869,1,4
PSA2H6G,124918,1,5
PSAVTVJ,124987,1,4
PSAWU7D,124987,1,18
PSA2H6G,125006,1,3
PSA2H6G,125155,1,3
PSAVTVJ,125262,1,3
PSAWU7D,125262,1,3
PSA2H6G,125312,1,5
PSA2H6G,125377,1,3
PSAVTVJ,125699,1,4
PSAWU7D,125699,1,14
PSA2H6G,125925,0,3
PSA2H6G,125980,1,5
PSAVUGR,126042,1,11
PSAVTVJ,126292,1,4
PSA2H6G,126592,1,6
PSAVTUH,126593,1,3
PSA2H6G,126607,1,3
PSAVUGY,126669,0,10
PSAVUF5,126839,1,5
PSA2H6G,127133,0,10
PSA2H6G,128163,1,11
PSA2H6G,128166,1,3
PSAVTV6,128318,1,4
PSAVUGR,128505,1,8
PSAVUK7,128505,0,27
PSAVUGR,128696,1,6
PSAVUK7,128696,1,13
PSA2H6G,128736,1,3
PSAVUGR,128741,1,4
PSAVUK7,128741,1,22
PSA2H6G,128827,1,3
PSA2H6G,128846,0,2
PSAVTVJ,128992,1,3
PSAVUGQ,129320,1,4
PSAVUGR,129576,1,6
PSAVUK7,129576,1,3
PSAVUGQ,129694,1,4
PSA2H6G,129713,1,5
PSAVUGR,129713,1,9
PSA2H6G,129860,0,5
PSAVUGQ,129863,1,7
PSA2H6G,129912,1,3
PSAVUF5,129936,0,10
PSAVUF5,129937,1,4
PSAVUF5,130051,0,10
PSAVUF5,130092,1,3
PSAVUF5,130137,1,7
PSA2H6G,130308,1,5
PSAVTV6,130724,1,12
PSA2H6G,131079,1,3
PSA2H6G,131130,1,3
PSAVUGR,131190,0,10
PSAVTV6,131351,1,24
PSAVUGQ,131372,1,4
PSAHK8,132055,0,10
PSAVUGR,132112,0,2
PSAVUK7,132112,0,3
PSAVUGR,132253,1,11
PSAVUK7,132253,1,8
PSAHK8,132293,1,5
PSAVTV6,132425,0,10
PSAHK8,132585,1,7
PSAVUGQ,132665,1,4
PSAVTUH,132696,1,3
PSAVTVJ,132856,1,3
PSAVTVJ,132991,0,1
PSAVTV6,133057,0,7
PSAHK8,133064,0,7
PSAVUF5,133324,1,3
PSAHK8,133770,1,5
PSAVTVJ,133843,1,3
PSAWU7D,133843,1,4
PSAVTV6,133927,0,10
PSAVTUH,133942,1,3
PSAVUGQ,133951,1,4
PSA2H6G,133973,1,3
PSA2H6G,134083,1,6
PSA2H6G,134126,1,6
PSAVTVJ,134182,1,3
PSA2H6G,134431,1,3
PSA2H6G,134456,1,3
PSAVTUH,134506,1,3
PSA2H6G,134588,1,3
PSAVTVJ,134685,1,9
PSAVTVJ,134690,1,3
PSAWU7D,134690,0,3
PSAVTVJ,134818,1,7
PSAVTV6,135177,0,21
PSAVTUH,135190,1,3
PSAVUGR,135248,1,6
PSAVUK7,135248,0,10
PSAVUF5,135351,1,3
PSAVUGR,135718,1,3
PSAVUK7,135718,1,10
PSA2H6G,135901,1,6
PSA2H6G,135912,1,3
PSAVUF5,135912,1,9
PSAVTVJ,137039,1,4
PSAWU7D,137039,1,5
PSA2H6G,137075,1,4
PSAVUGR,137233,0,10
PSAVUK7,137233,1,5
PSAVUGQ,137305,1,8
PSAVUGR,137725,1,5
PSAVUK7,137725,1,10
PSAVUGR,137830,1,10
PSAVUK7,137830,1,9
PSAVTV6,137887,1,3
PSAVUGR,137949,1,3
PSAVUK7,137949,0,1
PSAVUGQ,138008,1,5
PSAVUGQ,138023,1,5
PSAVUGQ,138029,0,3
PSAVUGR,138141,1,5
PSAVUK7,138141,1,3
PSA2H6G,138161,1,3
PSAVUGR,138165,0,13
PSAVUK7,138165,1,22
PSA2H6G,138606,1,6
PSA2H6G,138630,1,3
PSAVTV6,138790,0,5
PSA2H6G,139490,1,3
PSA2H6G,139587,1,3
PSA2H6G,139612,1,6
PSAVUGQ,139644,0,1
PSA2H6G,139966,1,4
PSA2H6G,140052,1,3
PSA2H6G,140056,1,3
PSA2H6G,140057,1,3
PSA2H6G,140071,1,3
PSA2H6G,140269,1,3
PSAVUGQ,140892,1,4
PSA2H6G,140911,1,3
PSAVUGQ,140997,1,6
PSA2H6G,141359,0,3
PSAVTVJ,141951,1,7
PSAVUAR,142029,0,3
PSAVUAR,142371,1,3
PSAVUAR,142372,1,3
PSAVUAR,142385,0,10
PSAVUAR,142456,1,12
PSAVUA4,142791,0,9
PSAVUK7,142795,0,5
PSAVUAR,142877,1,3
PSAVUAR,142879,1,3
PSAVUGR,142939,0,3
PSAVUAR,143193,1,4
PSAVUAR,143563,1,4
PSAVUK7,143630,0,3
PSAVUK8,143630,0,4
PSAVTVJ,143716,1,6
PSAVUK7,143916,0,1
PSAVUK7,144019,0,10
PSAVUAR,144034,0,12
PSAVUAR,144136,1,4
PSAVUAR,144183,1,3
PSA2H6G,144282,1,5
PSAVUK7,144360,1,12
PSA2H6G,144560,1,3
PSAVUF5,144560,0,1
PSAVUAR,144565,1,4
PSAVTUH,144968,1,4
PSAVUGQ,144970,1,4
PSA2H6G,145201,1,5
PSA2H6G,145385,0,6
PSA2H6G,145613,1,3
PSA2H6G,145639,1,6
PSA2H6G,145739,1,3
PSA2H6G,145861,1,11
PSA2H6G,145870,1,4
PSAVTV6,145960,1,12
PSA2H6G,146735,1,5
PSAVUK8,146750,0,2
PSAVUK8,146815,0,4
PSA2H6G,147561,1,6
PSA2H6G,147575,1,7
PSAV9DV,147679,1,5
PSAVUA4,147679,1,4
PSAVUK8,147679,1,5
PSA2H6G,148029,1,6
PSA2H6G,148089,1,3
PSAVTVJ,148382,1,9
PSAWU7D,148382,1,12
PSAVUA4,148444,1,5
PSAVUK8,148444,1,6
PSA2H6G,148678,1,4
PSAVTV6,149426,1,3
PSAVTVJ,149436,1,6
PSA2H6G,149482,1,6
PSAVUK7,149486,0,22
PSA2H6G,149548,1,3
PSAV9DV,149705,1,3
PSAVTVJ,149714,1,3
PSAWU7D,149714,1,3
PSAVUK7,149776,0,10
PSA2H6G,149994,1,6
PSAVUK7,150269,0,19
PSA2H6G,150368,1,5
PSAVTV6,150376,0,14
PSAVTV6,150599,0,10
PSAHK8,150733,1,4
PSAHK8,150743,0,5
PSAHK8,150752,1,4
PSAVTUH,150794,1,5
PSAVUGY,150829,1,3
PSAVUK8,150845,1,5
PSAV9DV,150853,1,8
PSAVUA4,150853,1,5
PSAVUGY,150892,1,3
PSAVUGY,150901,1,3
PSAVUGY,151000,1,3
PSA2H6G,151194,0,3
PSAHK8,151248,0,4
PSAHK8,151270,0,10
PSAVUGY,151297,1,3
PSAVUA4,151325,1,11
PSAVUK8,151325,1,11
PSAV9DV,151367,0,1
PSAVUA4,151367,1,6
PSAVUK8,151367,1,3
PSAHK8,151673,0,3
PSAHK8,151685,0,1
PSAHK8,151776,1,11
PSA2H6G,151811,1,7
PSAHK8,152052,0,2
PSAVUK8,152099,1,6
PSA2H6G,152339,1,3
PSAVUGY,152359,1,3
PSA2H6G,152542,1,3
PSAHK8,152722,1,3
PSAHK8,152865,0,3
PSAVUGQ,152903,1,4
PSAVUGR,153110,0,5
PSAV9DV,153337,0,3
PSAVUK8,153337,1,3
PSA2H6G,153404,1,5
PSAVTUH,153436,1,3
PSA2H6G,153888,1,5
PSAV9DV,153965,0,3
PSAVUA4,153965,1,6
PSAVUK8,153965,1,3
PSAVTVJ,154013,1,3
PSA2H6G,154214,0,1
PSAVUAR,154219,1,11
PSAVTUH,154486,1,3
PSAVUGQ,154515,1,3
PSAV9DV,154577,0,1
PSA2H6G,154767,1,3
PSA2H6G,154792,1,5
PSAVTVJ,154907,1,8
PSA2H6G,155101,0,10
PSAHK8,156186,0,1
PSAVTUH,156363,0,1
PSAVTUU,156363,0,3
PSAHK8,156377,0,10
PSAVTUH,156827,0,10
PSAVTUU,156827,0,10
PSAVUAR,156827,0,4
PSAVTUH,156847,1,3
PSAVTUU,156847,0,4
PSAVTUH,156973,1,3
PSAVTUH,157054,1,3
PSA2H6G,157175,1,10
PSA2H6G,157228,1,4
PSA2H6G,157289,0,6
PSAVTVJ,157322,1,3
PSAVUGY,157401,1,3
PSAVUK8,157412,0,6
PSA2H6G,157597,1,3
PSAVTVJ,157649,1,3
PSAVUGQ,157659,1,9
PSAVTVJ,157870,1,8
PSA2H6G,157950,1,3
PSAVTVJ,158049,1,10
PSAWU7D,158049,1,4
PSAWU7D,158111,1,8
PSAV9DV,158201,0,10
PSAVUA4,158201,1,5
PSAVUK8,158201,0,11
PSAVUGR,158401,1,7
PSA2H6G,158432,0,3
PSAVUGR,158640,0,10
PSAVUGR,159003,1,3
PSA2H6G,159021,1,6
PSAVUGR,159132,0,5
PSAVUA4,159258,1,6
PSAVUK8,159258,1,3
PSAVUA4,159621,1,3
PSAVUGR,159775,1,17
PSAVTV6,160129,1,14
PSA2H6G,160543,1,5
PSA2H6G,160618,1,5
PSA2H6G,160648,1,3
PSA2H6G,160698,1,4
PSA2H6G,161027,1,5
PSA2H6G,161040,1,4
PSA2H6G,161134,1,5
PSA2H6G,161286,1,3
PSA2H6G,161459,1,4
PSA2H6G,161469,1,4
PSA2H6G,161631,1,5
PSAVUAR,161918,1,5
PSA2H6G,162069,1,3
PSAVUF5,162308,0,5
PSAV9DV,162309,0,1
PSA2H6G,162334,1,3
PSAWU7D,162349,0,3
PSAVUF5,163277,1,3
PSAVUF5,163913,0,10
PSAVUF5,164523,1,3
PSA2H6G,164648,1,5
PSA2H6G,164859,1,3
PSA2H6G,165029,1,3
PSAVUGR,166358,0,4
PSAVUF5,166375,1,4
PSAVTV6,167275,1,3
PSAVTVJ,167352,1,4
PSAVUGR,167442,1,4
PSAVUA4,167581,1,3
PSAVUF5,168267,1,8
PSAVUGY,168331,1,6
PSAVUGR,168474,1,6
PSAVUF5,168520,0,2
PSAVTUH,168605,1,5
PSAVUGR,169004,1,7
PSAVTVJ,169152,1,3
PSAWU7D,169152,0,1
PSAVTVJ,169295,1,3
PSAWU7D,169295,1,8
PSAVUGR,169309,1,3
PSAVUF5,169345,1,5
PSA2H6G,170141,1,4
PSAVUGR,170440,0,2
PSAVUF5,170442,1,4
PSAVUF5,170468,1,4
PSA2H6G,170547,1,3
PSAVUGR,170709,0,9
PSA2H6G,170747,1,4
PSAVUF5,170921,1,3
PSAVTUH,170944,1,3
PSA2H6G,171058,1,8
PSAVUGR,171539,1,6
PSAVTUH,171567,1,3
PSAVTVJ,171849,1,3
PSAWU7D,171849,0,2
PSAVTVJ,172194,1,3
PSAWU7D,172194,1,4
PSA2H6G,172266,1,3
PSAVTVJ,172364,1,3
PSAWU7D,172364,1,3
PSA2H6G,172382,1,8
PSAVTVJ,172663,1,3
PSAWU7D,172663,1,4
PSA2H6G,172937,1,3
PSAVTUH,173196,1,3
PSAVUGY,173196,1,3
PSAVUF5,173341,1,5
PSAVUGR,173543,1,9
PSAVTUH,173593,1,3
PSAVUGY,173593,1,6
PSAVTVJ,173630,1,3
PSAWU7D,173630,0,1
PSAVTVJ,174205,1,3
PSAVUF5,174274,1,3
PSAVUK8,174296,1,6
PSAVTVJ,174302,1,3
PSAWU7D,174302,1,8
PSA2H6G,174312,1,5
PSA2H6G,174332,1,3
PSAVUK8,174358,1,3
PSA2H6G,174372,1,10
PSA2H6G,174791,1,8
PSAVTVJ,174904,1,3
PSAWU7D,174904,0,4
PSA2H6G,175155,1,4
PSAVTUH,175600,1,3
PSA2H6G,175707,1,5
PSAVTV6,175964,1,4
PSAVTV6,175992,1,8
PSAVTV6,176053,0,21
PSAVTV6,176183,1,5
PSAVTV6,176269,1,3
PSAVTV6,176312,1,8
PSAVUA4,176349,1,5
PSA2H6G,176398,1,3
PSA2H6G,176406,1,3
PSAVTUH,176460,1,3
PSA2H6G,176540,1,3
PSAVTV6,176589,0,12
PSAVTV6,176714,1,5
PSAVTV6,176757,1,3
PSAVUGR,176786,0,22
PSAVTUH,176810,0,10
PSAVUGY,176810,1,6
PSAVUGR,176889,1,7
PSA2H6G,176995,1,5
PSAVTVJ,177023,1,4
PSAWU7D,177023,1,5
PSAVTVJ,177208,1,3
PSAWU7D,177208,1,5
PSAVTV6,177248,1,3
PSAVUA4,177283,1,3
PSAVUA4,177378,1,3
PSAVUK8,177378,1,5
PSAVTVJ,177402,1,7
PSAVTV6,177451,1,3
PSAVUGR,177592,0,10
PSAVUGR,177682,0,5
PSAVUGR,177745,1,7
PSAVUGY,177755,1,5
PSAVTVJ,177829,1,5
PSAVUGR,177921,0,10
PSAVUGR,177963,1,3
PSAVTV6,177990,0,7
PSAVUGR,178021,1,4
PSAVTV6,178131,0,10
PSAVUGR,178163,0,10
PSAVUGR,178282,1,5
PSAVUF5,178363,0,1
PSAVTVJ,178372,1,3
PSAVUF5,178398,0,2
PSAVTV6,178550,0,10
PSAVUGR,178845,0,10
PSAVTVJ,179047,0,1
PSAVUGR,179082,1,9
PSAVUGR,179180,0,10
PSAVUGR,179202,1,9
PSAVTV6,179215,0,1
PSAVUGR,179265,1,12
PSA2H6G,179326,1,6
PSAVTVJ,179429,1,4
PSA2H6G,179580,0,11
PSAVTV6,179585,1,8
PSAVTUH,179682,1,9
PSA2H6G,179894,1,6
PSAVTVJ,179900,1,3
PSAVTVJ,179984,1,7
PSAVUGR,180017,0,6
PSAVTV6,180179,0,9
PSAVUAR,180200,1,4
PSAVUGY,180200,1,7
PSA2H6G,180223,1,4
PSAVUGY,180333,1,3
PSA2H6G,180354,0,6
PSA2H6G,180903,0,11
PSA2H6G,181100,1,3
PSAVTVJ,181109,1,3
PSAWU7D,181109,0,13
PSAVTUH,181130,1,5
PSAVUK8,181268,0,5
PSAVTUH,181279,1,3
PSAVTVJ,181284,1,3
PSAVTUH,181354,1,3
PSAVUGY,181354,1,3
PSAVUGR,181464,0,10
PSAVUGR,181475,1,6
PSAVUK8,181536,1,6
PSA2H6G,181625,1,3
PSA2H6G,181648,0,6
PSA2H6G,181663,1,3
PSA2H6G,181690,1,3
PSAVUGR,181771,1,6
PSA2H6G,182121,1,3
PSAVUGR,182164,1,7
PSAVTVJ,182213,1,3
PSAVUK7,182222,1,3
PSAVTVJ,182610,1,3
PSAVUK7,182736,0,1
PSAVUF5,182901,1,7
PSAVUGR,182942,0,3
PSAVUGR,183106,0,10
PSAVUF5,183468,1,3
PSA2H6G,183553,1,7
PSAVUGR,183672,1,6
PSAVTUH,183842,1,3
PSAVUGY,183842,1,7
PSAVTVJ,183867,1,5
PSAVUGR,183927,0,10
PSAVUF5,184046,0,2
PSAVTUH,184164,1,3
PSAVTUU,184164,1,3
PSAVUAR,184164,0,8
PSAVTUH,184190,1,4
PSAVTUU,184190,0,6
PSAVUAR,184190,0,1
PSAVUF5,184742,0,1
PSAVUGR,185063,0,20
PSAVUF5,185128,1,4
PSAV9DV,185210,0,10
PSAVUA4,185210,1,5
PSAVUK8,185210,1,3
PSAVUK8,185250,1,6
PSAVUF5,185292,1,6
PSAVTV6,185477,1,3
PSAVUGR,185501,0,10
PSAVUGQ,185773,1,6
PSAVUK8,185972,1,3
PSAVTVJ,186009,1,3
PSAWU7D,186009,1,3
PSA2H6G,186144,1,10
PSA2H6G,186260,0,4
PSAVUK8,186399,1,3
PSA2H6G,186498,1,12
PSAVTV6,186665,1,3
PSAVTVJ,186703,1,4
PSA2H6G,186730,0,10
PSA2H6G,186829,1,3
PSAVUGR,186992,1,3
PSA2H6G,187032,1,5
PSA2H6G,187245,1,3
PSA2H6G,187277,1,3
PSAVUF5,187624,1,3
PSAVUK8,187653,1,9
PSAVUF5,187669,1,3
PSAVUK8,187687,1,7
PSAVUF5,187722,1,4
PSAVUK8,187946,1,4
PSAVUF5,187947,1,3
PSAVUK8,188011,1,3
PSAVUF5,188170,1,3
PSAVUF5,188190,1,6
PSAVUA4,188205,1,3
PSAVUK8,188205,1,5
PSAVUK8,188276,1,11
PSAVUF5,188281,1,4
PSA2H6G,188350,1,3
PSA2H6G,188404,1,8
PSA2H6G,188557,1,5
PSAVUF5,188632,1,4
PSAVUF5,188642,1,3
PSAVUK8,188723,1,6
PSAVUF5,188763,1,4
PSAVTVJ,188812,1,3
PSA2H6G,188862,1,9
PSA2H6G,188908,1,9
PSAVUF5,188983,1,3
PSAVUF5,189069,1,6
PSAVUF5,189136,1,3
PSAVUF5,189157,1,3
PSAVUA4,189169,0,7
PSAVUK8,189169,0,4
PSAVTUH,189259,1,3
PSAVUGY,189259,1,3
PSAVUF5,189262,1,5
PSAVUF5,189303,1,3
PSAVUF5,189322,1,5
PSAVUK8,189323,1,3
PSAVUK8,189325,1,12
PSAVUGR,189328,1,7
PSAVUF5,189335,1,3
PSAVUF5,189417,1,3
PSAVUF5,189672,1,8
PSAVUK8,189722,1,7
PSA2H6G,189727,1,6
PSAVTV6,189806,1,20
PSAVUGQ,189861,1,3
PSAVUF5,189878,1,6
PSAVUF5,189892,1,5
PSAVUF5,189991,1,3
PSAVTUH,190020,1,3
PSAVUGY,190020,1,3
PSAVUF5,190037,1,5
PSA2H6G,190108,1,3
PSAVUF5,190130,1,3
PSAVUGR,190223,0,3
PSAVUK8,190253,1,4
PSAVUF5,190287,1,5
PSAVUF5,190461,1,3
PSAVUF5,190521,1,4
PSAVUF5,190598,1,3
PSAVUGR,190599,0,2
PSA2H6G,191076,1,3
PSAVUK8,191126,0,2
PSA2H6G,191161,1,3
PSA2H6G,191216,0,10
PSAVUGR,191246,1,4
PSAVTVJ,191527,1,6
PSAVTUH,191732,1,3
PSAVUGY,191732,1,3
PSAVUF5,191746,1,9
PSAVTVJ,192009,1,4
PSAVUGR,192115,1,4
PSAVTVJ,192343,1,7
PSAVTUH,192407,0,10
PSAVTUU,192407,1,5
PSAVUAR,192407,0,9
PSAVUGR,192458,1,8
PSAVUF5,192470,1,4
PSAVTUH,193087,1,3
PSAVTUH,193409,1,5
PSAVUGY,193409,1,3
PSAVTVJ,193445,1,5
PSA2H6G,193469,1,4
PSAVUGR,194038,0,10
PSAVUA4,194489,1,7
PSAVUK8,194489,0,2
PSAVTVJ,194696,0,11
PSAVTVJ,194731,1,4
PSAVUGY,195120,1,3
PSAVUF5,195126,1,4
PSAHK8,195371,0,10
PSAVTV6,195379,0,11
PSAVUF5,195843,1,5
PSAVUF5,195902,1,5
PSAVUGR,196047,0,12
PSAVTV6,196073,1,3
PSAVUF5,196231,1,3
PSAVUGQ,196628,1,6
PSAV9DV,196825,1,6
PSAVTVJ,197006,1,6
PSAV9DV,197104,1,4
PSAVTVJ,197175,1,7
PSA2H6G,197333,1,6
PSAVTVJ,197356,1,4
PSAVTUH,197376,1,6
PSAVUGY,197376,1,3
PSA2H6G,197406,1,3
PSA2H6G,197408,1,5
PSAV9DV,197448,1,8
PSAV9DV,197452,1,3
PSAVUGQ,197523,1,4
PSA2H6G,197594,1,3
PSA2H6G,197622,1,3
PSAVUF5,197686,0,1
PSA2H6G,197748,1,3
PSA2H6G,197913,1,4
PSA2H6G,197933,1,4
PSAVTUH,197980,1,3
PSAVUGR,197984,1,3
PSA2H6G,198087,1,3
PSAV9DV,198319,1,6
PSAVUF5,198337,1,3
PSAV9DV,198344,1,7
PSAV9DV,198381,1,8
PSAVTUH,198400,1,3
PSAV9DV,198411,1,8
PSAVUF5,198445,1,5
PSAV9DV,198552,1,3
PSAVTVJ,198577,1,3
PSAV9DV,198613,0,1
PSAV9DV,198642,0,9
PSA2H6G,198672,1,3
PSAVTVJ,198696,1,3
PSAV9DV,198715,1,3
PSAVTVJ,198721,1,5
PSAWU7D,198721,0,1
PSA2H6G,198731,1,3
PSAV9DV,198774,1,4
PSA2H6G,198851,1,3
PSAVUF5,198883,1,3
PSA2H6G,198992,1,3
PSAVTUH,199061,1,5
PSAVUGY,199154,1,3
PSAVUGY,199218,1,7
PSAVUGY,199223,1,7
PSAVTVJ,199256,1,3
PSAWU7D,199256,1,5
PSA2H6G,199274,1,3
PSAVUGR,199280,0,5
PSAV9DV,199329,1,10
PSA2H6G,199363,0,6
PSAVTVJ,199397,1,4
PSAWU7D,199397,1,6
PSAV9DV,199403,1,5
PSAVUGY,199427,1,3
PSAVUF5,199540,1,3
PSA2H6G,199660,1,6
PSA2H6G,199688,1,3
PSAV9DV,199698,1,4
PSAV9DV,199712,0,3
PSA2H6G,199871,1,6
PSAVUF5,199901,1,4
PSAVTUH,200196,1,3
PSAVUK8,200301,1,4
PSAVTUH,200342,1,3
PSAVTUH,200347,1,4
PSA2H6G,200487,1,4
PSA2H6G,200712,1,3
PSAV9DV,200787,1,5
